user_id,event,event_date,days_since_signup
USR00142,integration_connected,2023-06-16,13
USR00142,upgrade_page_viewed,2023-07-03,30
USR00142,comment_added,2023-06-07,4
USR00142,session_started,2023-06-08,5
USR00142,task_created,2023-06-09,6
USR00142,search_performed,2023-06-11,8
USR00142,file_uploaded,2023-06-12,9
USR00142,file_uploaded,2023-06-16,13
USR00142,file_uploaded,2023-06-27,24
USR00142,file_uploaded,2023-06-28,25
USR00142,search_performed,2023-06-30,27
USR00142,task_created,2023-07-10,37
USR00142,comment_added,2023-07-13,40
USR00142,project_updated,2023-07-22,49
USR00142,task_created,2023-07-28,55
USR00143,signup,2023-11-02,0
USR00143,email_verified,2023-11-02,0
USR00143,profile_completed,2023-11-03,1
USR00143,first_project_created,2023-11-03,1
USR00143,first_task_created,2023-11-03,1
USR00143,invited_team_member,2023-11-15,13
USR00143,dashboard_viewed,2023-11-07,5
USR00143,task_created,2023-11-04,2
USR00143,file_uploaded,2023-11-05,3
USR00143,session_started,2023-11-09,7
USR00143,file_uploaded,2023-11-11,9
USR00143,search_performed,2023-11-13,11
USR00143,comment_added,2023-11-14,12
USR00143,task_created,2023-11-20,18
USR00143,comment_added,2023-11-21,19
USR00143,project_updated,2023-11-26,24
USR00143,file_uploaded,2023-11-28,26
USR00143,project_updated,2023-12-01,29
USR00143,project_updated,2023-12-10,38
USR00143,comment_added,2023-12-12,40
USR00143,search_performed,2023-12-13,41
USR00143,search_performed,2024-01-13,72
USR00143,file_uploaded,2024-01-18,77
USR00143,file_uploaded,2024-01-19,78
USR00143,file_uploaded,2024-01-23,82
USR00144,signup,2024-02-05,0
USR00144,profile_completed,2024-02-06,1
USR00144,first_project_created,2024-02-05,0
USR00144,project_updated,2024-02-08,3
USR00144,project_updated,2024-02-10,5
USR00144,task_created,2024-02-11,6
USR00144,session_started,2024-02-13,8
USR00144,task_created,2024-02-18,13
USR00144,task_created,2024-02-20,15
USR00144,search_performed,2024-02-24,19
USR00144,project_updated,2024-02-26,21
USR00144,file_uploaded,2024-03-04,28
USR00144,search_performed,2024-03-11,35
USR00144,project_updated,2024-04-01,56
USR00144,task_created,2024-04-22,77
USR00144,search_performed,2024-05-02,87
USR00145,signup,2023-03-16,0
USR00145,email_verified,2023-03-16,0
USR00145,first_project_created,2023-03-16,0
USR00145,first_task_created,2023-03-17,1
USR00145,integration_connected,2023-03-27,11
USR00145,dashboard_viewed,2023-03-18,2
USR00145,file_uploaded,2023-03-20,4
USR00145,task_created,2023-03-22,6
USR00145,task_created,2023-03-23,7
USR00145,project_updated,2023-03-27,11
USR00145,session_started,2023-03-28,12
USR00145,project_updated,2023-03-30,14
USR00145,project_updated,2023-04-03,18
USR00145,task_created,2023-04-07,22
USR00145,task_created,2023-04-09,24
USR00145,file_uploaded,2023-04-23,38
USR00145,project_updated,2023-04-24,39
USR00145,comment_added,2023-05-04,49
USR00145,project_updated,2023-05-08,53
USR00145,file_uploaded,2023-05-12,57
USR00145,task_created,2023-05-25,70
USR00145,comment_added,2023-05-28,73
USR00145,file_uploaded,2023-06-10,86
USR00146,signup,2023-11-02,0
USR00146,email_verified,2023-11-02,0
USR00146,profile_completed,2023-11-02,0
USR00146,first_project_created,2023-11-04,2
USR00146,first_task_created,2023-11-05,3
USR00146,invited_team_member,2023-11-05,3
USR00146,project_updated,2023-11-03,1
USR00146,project_updated,2023-11-08,6
USR00146,search_performed,2023-11-11,9
USR00146,session_started,2023-11-21,19
USR00146,search_performed,2023-11-25,23
USR00146,comment_added,2023-11-29,27
USR00146,search_performed,2023-12-14,42
USR00147,signup,2024-03-22,0
USR00147,email_verified,2024-03-22,0
USR00147,profile_completed,2024-03-23,1
USR00147,first_project_created,2024-03-23,1
USR00147,first_task_created,2024-03-23,1
USR00147,invited_team_member,2024-03-29,7
USR00147,dashboard_viewed,2024-03-23,1
USR00147,file_uploaded,2024-03-23,1
USR00147,file_uploaded,2024-03-24,2
USR00147,search_performed,2024-03-25,3
USR00147,task_created,2024-03-28,6
USR00147,task_created,2024-03-30,8
USR00147,search_performed,2024-03-31,9
USR00147,task_created,2024-04-03,12
USR00147,project_updated,2024-04-07,16
USR00147,search_performed,2024-04-11,20
USR00147,session_started,2024-04-12,21
USR00147,task_created,2024-04-17,26
USR00147,search_performed,2024-04-22,31
USR00147,session_started,2024-04-24,33
USR00147,file_uploaded,2024-04-28,37
USR00147,task_created,2024-05-14,53
USR00147,project_updated,2024-05-24,63
USR00147,search_performed,2024-06-04,74
USR00147,task_created,2024-06-08,78
USR00147,file_uploaded,2024-06-17,87
USR00148,signup,2023-12-01,0
USR00148,email_verified,2023-12-01,0
USR00148,profile_completed,2023-12-01,0
USR00148,first_project_created,2023-12-03,2
USR00148,first_task_created,2023-12-03,2
USR00148,invited_team_member,2023-12-09,8
USR00148,dashboard_viewed,2023-12-05,4
USR00148,report_generated,2023-12-16,15
USR00148,file_uploaded,2023-12-05,4
USR00148,session_started,2023-12-06,5
USR00148,comment_added,2023-12-07,6
USR00148,task_created,2023-12-10,9
USR00148,comment_added,2023-12-16,15
USR00148,comment_added,2023-12-30,29
USR00148,search_performed,2024-01-07,37
USR00148,search_performed,2024-01-12,42
USR00148,session_started,2024-01-16,46
USR00148,task_created,2024-01-24,54
USR00148,session_started,2024-01-26,56
USR00148,file_uploaded,2024-02-05,66
USR00149,signup,2023-05-13,0
USR00149,email_verified,2023-05-13,0
USR00149,profile_completed,2023-05-13,0
USR00149,task_created,2023-05-14,1
USR00149,file_uploaded,2023-05-16,3
USR00149,comment_added,2023-05-17,4
USR00149,comment_added,2023-05-18,5
USR00149,search_performed,2023-05-19,6
USR00149,search_performed,2023-05-23,10
USR00149,search_performed,2023-05-24,11
USR00149,task_created,2023-05-25,12
USR00149,comment_added,2023-05-26,13
USR00149,file_uploaded,2023-05-27,14
USR00149,task_created,2023-05-31,18
USR00149,task_created,2023-06-01,19
USR00149,search_performed,2023-06-06,24
USR00149,project_updated,2023-06-13,31
USR00149,search_performed,2023-06-14,32
USR00149,file_uploaded,2023-06-16,34
USR00149,project_updated,2023-06-18,36
USR00149,comment_added,2023-06-20,38
USR00149,search_performed,2023-06-23,41
USR00149,file_uploaded,2023-07-08,56
USR00149,file_uploaded,2023-07-15,63
USR00149,comment_added,2023-07-20,68
USR00149,project_updated,2023-07-25,73
USR00150,signup,2024-05-22,0
USR00150,profile_completed,2024-05-22,0
USR00150,first_task_created,2024-05-25,3
USR00150,report_generated,2024-06-14,23
USR00150,comment_added,2024-05-27,5
USR00150,comment_added,2024-06-02,11
USR00150,task_created,2024-06-10,19
USR00150,file_uploaded,2024-06-15,24
USR00150,comment_added,2024-06-21,30
USR00151,signup,2024-03-25,0
USR00151,email_verified,2024-03-25,0
USR00151,profile_completed,2024-03-25,0
USR00151,first_project_created,2024-03-27,2
USR00151,first_task_created,2024-03-27,2
USR00151,dashboard_viewed,2024-03-31,6
USR00151,file_uploaded,2024-03-27,2
USR00151,file_uploaded,2024-03-28,3
USR00151,search_performed,2024-03-29,4
USR00151,task_created,2024-04-01,7
USR00151,project_updated,2024-04-05,11
USR00151,task_created,2024-04-10,16
USR00151,session_started,2024-04-11,17
USR00151,session_started,2024-05-04,40
USR00151,comment_added,2024-05-05,41
USR00151,search_performed,2024-05-16,52
USR00151,file_uploaded,2024-05-18,54
USR00151,task_created,2024-06-12,79
USR00151,session_started,2024-06-13,80
USR00152,signup,2023-04-21,0
USR00152,email_verified,2023-04-21,0
USR00152,profile_completed,2023-04-21,0
USR00152,first_project_created,2023-04-21,0
USR00152,first_task_created,2023-04-21,0
USR00152,dashboard_viewed,2023-04-24,3
USR00152,upgrade_page_viewed,2023-04-29,8
USR00152,session_started,2023-04-22,1
USR00152,search_performed,2023-05-01,10
USR00152,comment_added,2023-05-04,13
USR00152,project_updated,2023-05-12,21
USR00152,task_created,2023-05-13,22
USR00152,comment_added,2023-05-24,33
USR00152,session_started,2023-05-31,40
USR00152,file_uploaded,2023-06-03,43
USR00152,session_started,2023-06-09,49
USR00152,search_performed,2023-06-27,67
USR00153,signup,2024-01-09,0
USR00153,email_verified,2024-01-09,0
USR00153,profile_completed,2024-01-09,0
USR00153,first_project_created,2024-01-11,2
USR00153,first_task_created,2024-01-11,2
USR00153,upgrade_page_viewed,2024-02-12,34
USR00153,search_performed,2024-01-11,2
USR00153,task_created,2024-01-12,3
USR00153,file_uploaded,2024-01-13,4
USR00153,file_uploaded,2024-01-14,5
USR00153,search_performed,2024-01-15,6
USR00153,file_uploaded,2024-01-16,7
USR00153,file_uploaded,2024-01-17,8
USR00153,comment_added,2024-01-19,10
USR00153,task_created,2024-01-20,11
USR00153,task_created,2024-01-21,12
USR00153,project_updated,2024-01-24,15
USR00153,search_performed,2024-01-27,18
USR00153,session_started,2024-01-29,20
USR00153,search_performed,2024-01-30,21
USR00153,project_updated,2024-02-01,23
USR00153,session_started,2024-02-07,29
USR00153,task_created,2024-02-14,36
USR00153,session_started,2024-02-15,37
USR00153,comment_added,2024-02-17,39
USR00153,project_updated,2024-02-18,40
USR00153,search_performed,2024-02-19,41
USR00153,task_created,2024-03-10,61
USR00153,task_created,2024-03-14,65
USR00153,search_performed,2024-03-15,66
USR00153,session_started,2024-03-21,72
USR00154,signup,2023-10-08,0
USR00154,email_verified,2023-10-08,0
USR00154,profile_completed,2023-10-09,1
USR00154,first_task_created,2023-10-09,1
USR00154,invited_team_member,2023-10-13,5
USR00154,integration_connected,2023-10-28,20
USR00154,dashboard_viewed,2023-10-12,4
USR00154,report_generated,2023-10-21,13
USR00154,search_performed,2023-10-11,3
USR00154,search_performed,2023-10-14,6
USR00154,project_updated,2023-10-16,8
USR00154,session_started,2023-10-22,14
USR00154,task_created,2023-10-24,16
USR00154,project_updated,2023-10-25,17
USR00154,search_performed,2023-10-27,19
USR00154,file_uploaded,2023-10-28,20
USR00154,comment_added,2023-10-30,22
USR00154,session_started,2023-10-31,23
USR00154,search_performed,2023-11-05,28
USR00154,task_created,2023-11-08,31
USR00154,search_performed,2023-11-10,33
USR00154,file_uploaded,2023-11-17,40
USR00154,search_performed,2023-11-25,48
USR00154,task_created,2023-12-01,54
USR00154,comment_added,2023-12-02,55
USR00154,session_started,2023-12-05,58
USR00154,session_started,2023-12-23,76
USR00154,project_updated,2023-12-26,79
USR00154,project_updated,2023-12-31,84
USR00155,signup,2023-03-02,0
USR00155,email_verified,2023-03-02,0
USR00155,profile_completed,2023-03-02,0
USR00155,first_project_created,2023-03-02,0
USR00155,first_task_created,2023-03-05,3
USR00155,invited_team_member,2023-03-14,12
USR00155,report_generated,2023-03-22,20
USR00155,upgrade_page_viewed,2023-03-17,15
USR00155,task_created,2023-03-04,2
USR00155,session_started,2023-03-08,6
USR00155,file_uploaded,2023-03-10,8
USR00155,comment_added,2023-03-11,9
USR00155,search_performed,2023-03-12,10
USR00155,session_started,2023-03-22,20
USR00155,comment_added,2023-03-28,26
USR00155,search_performed,2023-04-02,31
USR00155,comment_added,2023-04-07,36
USR00155,session_started,2023-04-08,37
USR00155,project_updated,2023-04-13,42
USR00155,search_performed,2023-04-15,44
USR00155,session_started,2023-04-20,49
USR00155,comment_added,2023-04-21,50
USR00155,project_updated,2023-04-27,56
USR00155,comment_added,2023-05-14,73
USR00155,session_started,2023-05-19,78
USR00155,comment_added,2023-05-23,82
USR00156,signup,2024-06-17,0
USR00156,profile_completed,2024-06-18,1
USR00156,first_project_created,2024-06-18,1
USR00156,first_task_created,2024-06-20,3
USR00156,integration_connected,2024-06-25,8
USR00156,dashboard_viewed,2024-06-23,6
USR00156,task_created,2024-06-21,4
USR00156,project_updated,2024-06-22,5
USR00156,search_performed,2024-06-26,9
USR00156,comment_added,2024-06-29,12
USR00157,signup,2023-12-12,0
USR00157,email_verified,2023-12-12,0
USR00157,profile_completed,2023-12-12,0
USR00157,first_project_created,2023-12-14,2
USR00157,first_task_created,2023-12-12,0
USR00157,integration_connected,2023-12-28,16
USR00157,dashboard_viewed,2023-12-16,4
USR00157,report_generated,2023-12-30,18
USR00157,upgrade_page_viewed,2024-01-17,36
USR00157,project_updated,2023-12-14,2
USR00157,task_created,2023-12-15,3
USR00157,search_performed,2023-12-16,4
USR00157,task_created,2023-12-17,5
USR00157,search_performed,2023-12-18,6
USR00157,file_uploaded,2023-12-20,8
USR00157,comment_added,2023-12-21,9
USR00157,comment_added,2023-12-23,11
USR00157,comment_added,2023-12-25,13
USR00157,session_started,2023-12-26,14
USR00157,file_uploaded,2023-12-27,15
USR00157,search_performed,2023-12-28,16
USR00157,session_started,2023-12-31,19
USR00157,task_created,2024-01-03,22
USR00157,comment_added,2024-01-05,24
USR00157,search_performed,2024-01-07,26
USR00157,comment_added,2024-01-08,27
USR00157,comment_added,2024-01-17,36
USR00157,session_started,2024-01-20,39
USR00157,search_performed,2024-01-21,40
USR00157,project_updated,2024-02-05,55
USR00157,comment_added,2024-02-09,59
USR00157,comment_added,2024-02-10,60
USR00157,comment_added,2024-02-13,63
USR00157,session_started,2024-02-24,74
USR00158,signup,2023-03-14,0
USR00158,email_verified,2023-03-14,0
USR00158,profile_completed,2023-03-14,0
USR00158,first_project_created,2023-03-15,1
USR00158,first_task_created,2023-03-14,0
USR00158,comment_added,2023-03-15,1
USR00158,comment_added,2023-03-22,8
USR00158,project_updated,2023-03-28,14
USR00158,project_updated,2023-03-30,16
USR00158,file_uploaded,2023-04-07,24
USR00158,search_performed,2023-04-12,29
USR00158,search_performed,2023-04-18,35
USR00158,comment_added,2023-04-22,39
USR00159,signup,2023-02-25,0
USR00159,profile_completed,2023-02-25,0
USR00159,first_project_created,2023-02-27,2
USR00159,first_task_created,2023-02-28,3
USR00159,invited_team_member,2023-03-01,4
USR00159,integration_connected,2023-03-09,12
USR00159,dashboard_viewed,2023-02-27,2
USR00159,report_generated,2023-03-18,21
USR00159,search_performed,2023-02-26,1
USR00159,session_started,2023-02-28,3
USR00159,search_performed,2023-03-01,4
USR00159,session_started,2023-03-03,6
USR00159,search_performed,2023-03-04,7
USR00159,file_uploaded,2023-03-06,9
USR00159,search_performed,2023-03-10,13
USR00159,search_performed,2023-03-13,16
USR00159,comment_added,2023-03-16,19
USR00159,file_uploaded,2023-03-17,20
USR00159,project_updated,2023-03-22,25
USR00159,task_created,2023-03-26,29
USR00159,search_performed,2023-04-05,39
USR00159,session_started,2023-04-19,53
USR00159,task_created,2023-04-22,56
USR00159,comment_added,2023-04-30,64
USR00159,search_performed,2023-05-10,74
USR00159,project_updated,2023-05-14,78
USR00159,project_updated,2023-05-15,79
USR00159,task_created,2023-05-21,85
USR00159,search_performed,2023-05-22,86
USR00160,signup,2023-01-26,0
USR00160,email_verified,2023-01-26,0
USR00160,profile_completed,2023-01-27,1
USR00160,first_project_created,2023-01-28,2
USR00160,integration_connected,2023-01-29,3
USR00160,dashboard_viewed,2023-01-31,5
USR00160,task_created,2023-01-27,1
USR00160,file_uploaded,2023-01-30,4
USR00160,file_uploaded,2023-01-31,5
USR00160,search_performed,2023-02-01,6
USR00160,search_performed,2023-02-02,7
USR00160,session_started,2023-02-03,8
USR00160,project_updated,2023-02-05,10
USR00160,project_updated,2023-02-06,11
USR00160,search_performed,2023-02-07,12
USR00160,session_started,2023-02-09,14
USR00160,task_created,2023-02-13,18
USR00160,project_updated,2023-02-14,19
USR00160,project_updated,2023-02-19,24
USR00160,task_created,2023-02-21,26
USR00160,task_created,2023-02-22,27
USR00160,task_created,2023-02-25,30
USR00160,project_updated,2023-02-26,31
USR00160,session_started,2023-02-27,32
USR00160,file_uploaded,2023-03-02,35
USR00160,comment_added,2023-03-03,36
USR00160,file_uploaded,2023-03-12,45
USR00160,search_performed,2023-03-14,47
USR00160,project_updated,2023-03-20,53
USR00160,search_performed,2023-03-22,55
USR00160,file_uploaded,2023-04-06,70
USR00160,search_performed,2023-04-09,73
USR00160,search_performed,2023-04-13,77
USR00160,comment_added,2023-04-21,85
USR00161,signup,2023-10-30,0
USR00161,email_verified,2023-10-30,0
USR00161,first_project_created,2023-11-01,2
USR00161,first_task_created,2023-11-02,3
USR00161,integration_connected,2023-11-02,3
USR00161,plan_upgraded,2023-12-20,51
USR00161,project_updated,2023-11-07,8
USR00161,session_started,2023-11-17,18
USR00161,search_performed,2023-11-19,20
USR00161,project_updated,2023-12-03,34
USR00161,project_updated,2023-12-18,49
USR00162,signup,2023-03-19,0
USR00162,email_verified,2023-03-19,0
USR00162,profile_completed,2023-03-20,1
USR00162,invited_team_member,2023-04-01,13
USR00162,report_generated,2023-03-26,7
USR00162,project_updated,2023-03-25,6
USR00162,task_created,2023-03-28,9
USR00162,search_performed,2023-03-31,12
USR00162,project_updated,2023-04-02,14
USR00162,task_created,2023-04-06,18
USR00162,session_started,2023-04-08,20
USR00162,project_updated,2023-04-09,21
USR00162,project_updated,2023-04-10,22
USR00162,search_performed,2023-04-11,23
USR00162,search_performed,2023-04-12,24
USR00162,project_updated,2023-04-16,28
USR00162,task_created,2023-05-04,46
USR00162,search_performed,2023-05-08,50
USR00162,project_updated,2023-05-10,52
USR00162,session_started,2023-05-16,58
USR00162,comment_added,2023-05-21,63
USR00162,comment_added,2023-06-11,84
USR00163,signup,2023-11-08,0
USR00163,email_verified,2023-11-08,0
USR00163,first_project_created,2023-11-09,1
USR00163,first_task_created,2023-11-10,2
USR00163,upgrade_page_viewed,2023-11-29,21
USR00163,file_uploaded,2023-11-09,1
USR00163,search_performed,2023-11-10,2
USR00163,search_performed,2023-11-14,6
USR00163,file_uploaded,2023-11-17,9
USR00163,task_created,2023-11-24,16
USR00163,session_started,2023-12-06,28
USR00163,task_created,2023-12-13,35
USR00163,project_updated,2023-12-18,40
USR00163,search_performed,2023-12-20,42
USR00163,search_performed,2023-12-23,45
USR00163,session_started,2024-01-04,57
USR00163,file_uploaded,2024-01-06,59
USR00163,session_started,2024-01-07,60
USR00163,project_updated,2024-01-25,78
USR00163,session_started,2024-01-26,79
USR00163,comment_added,2024-01-27,80
USR00163,session_started,2024-02-04,88
USR00163,search_performed,2024-02-06,90
USR00164,signup,2023-12-29,0
USR00164,email_verified,2023-12-29,0
USR00164,first_project_created,2023-12-31,2
USR00164,first_task_created,2023-12-31,2
USR00164,plan_upgraded,2024-01-19,21
USR00164,task_created,2023-12-30,1
USR00164,file_uploaded,2024-01-01,3
USR00164,task_created,2024-01-02,4
USR00164,project_updated,2024-01-04,6
USR00164,project_updated,2024-01-12,14
USR00164,task_created,2024-01-16,18
USR00164,comment_added,2024-01-23,25
USR00164,task_created,2024-01-24,26
USR00164,project_updated,2024-02-03,36
USR00164,comment_added,2024-02-04,37
USR00164,file_uploaded,2024-02-09,42
USR00164,session_started,2024-02-11,44
USR00164,search_performed,2024-03-14,76
USR00164,comment_added,2024-03-18,80
USR00164,session_started,2024-03-22,84
USR00165,signup,2023-01-15,0
USR00165,profile_completed,2023-01-15,0
USR00165,first_project_created,2023-01-16,1
USR00165,first_task_created,2023-01-18,3
USR00165,dashboard_viewed,2023-01-18,3
USR00165,upgrade_page_viewed,2023-01-30,15
USR00165,search_performed,2023-01-17,2
USR00165,search_performed,2023-01-20,5
USR00165,session_started,2023-01-21,6
USR00165,search_performed,2023-01-27,12
USR00165,session_started,2023-01-30,15
USR00165,comment_added,2023-01-31,16
USR00165,task_created,2023-02-14,30
USR00165,file_uploaded,2023-02-15,31
USR00165,project_updated,2023-02-18,34
USR00165,task_created,2023-03-09,53
USR00165,project_updated,2023-03-10,54
USR00165,session_started,2023-03-14,58
USR00165,comment_added,2023-03-19,63
USR00166,signup,2023-02-08,0
USR00166,email_verified,2023-02-08,0
USR00166,first_project_created,2023-02-10,2
USR00166,project_updated,2023-02-09,1
USR00166,session_started,2023-02-10,2
USR00166,file_uploaded,2023-02-17,9
USR00166,comment_added,2023-02-20,12
USR00166,search_performed,2023-02-26,18
USR00166,session_started,2023-03-01,21
USR00166,comment_added,2023-03-02,22
USR00166,task_created,2023-03-31,51
USR00166,file_uploaded,2023-04-05,56
USR00166,task_created,2023-04-18,69
USR00166,comment_added,2023-04-26,77
USR00167,signup,2024-06-20,0
USR00167,profile_completed,2024-06-20,0
USR00167,first_project_created,2024-06-21,1
USR00167,first_task_created,2024-06-21,1
USR00167,search_performed,2024-06-21,1
USR00167,comment_added,2024-06-22,2
USR00167,search_performed,2024-06-23,3
USR00167,project_updated,2024-06-25,5
USR00167,task_created,2024-06-28,8
USR00167,project_updated,2024-06-30,10
USR00168,signup,2023-03-08,0
USR00168,email_verified,2023-03-08,0
USR00168,first_project_created,2023-03-08,0
USR00168,first_task_created,2023-03-10,2
USR00168,dashboard_viewed,2023-03-11,3
USR00168,report_generated,2023-03-31,23
USR00168,plan_upgraded,2023-04-21,44
USR00168,project_updated,2023-03-11,3
USR00168,file_uploaded,2023-03-18,10
USR00168,comment_added,2023-03-24,16
USR00168,session_started,2023-04-02,25
USR00168,file_uploaded,2023-04-03,26
USR00168,file_uploaded,2023-04-13,36
USR00168,project_updated,2023-04-23,46
USR00168,task_created,2023-04-29,52
USR00168,session_started,2023-05-31,84
USR00169,signup,2024-04-14,0
USR00169,email_verified,2024-04-14,0
USR00169,profile_completed,2024-04-15,1
USR00169,first_task_created,2024-04-16,2
USR00169,dashboard_viewed,2024-04-20,6
USR00169,session_started,2024-04-16,2
USR00169,session_started,2024-04-17,3
USR00169,comment_added,2024-04-18,4
USR00169,search_performed,2024-04-19,5
USR00169,task_created,2024-04-28,14
USR00169,project_updated,2024-05-03,19
USR00169,file_uploaded,2024-05-07,23
USR00169,search_performed,2024-05-08,24
USR00169,file_uploaded,2024-05-10,26
USR00169,task_created,2024-05-12,28
USR00169,project_updated,2024-05-19,35
USR00169,comment_added,2024-06-01,48
USR00169,comment_added,2024-06-08,55
USR00169,project_updated,2024-06-17,64
USR00169,task_created,2024-06-24,71
USR00169,search_performed,2024-06-27,74
USR00169,project_updated,2024-06-30,77
USR00170,signup,2024-02-29,0
USR00170,email_verified,2024-02-29,0
USR00170,first_project_created,2024-03-02,2
USR00170,first_task_created,2024-03-01,1
USR00170,task_created,2024-03-07,7
USR00170,comment_added,2024-03-15,15
USR00170,task_created,2024-03-16,16
USR00170,comment_added,2024-03-18,18
USR00170,project_updated,2024-03-22,22
USR00170,file_uploaded,2024-04-09,40
USR00170,file_uploaded,2024-04-11,42
USR00170,file_uploaded,2024-04-12,43
USR00170,project_updated,2024-04-19,50
USR00170,comment_added,2024-05-06,67
USR00171,signup,2024-03-18,0
USR00171,profile_completed,2024-03-19,1
USR00171,first_task_created,2024-03-19,1
USR00171,comment_added,2024-03-20,2
USR00171,project_updated,2024-03-22,4
USR00171,comment_added,2024-03-23,5
USR00171,project_updated,2024-03-30,12
USR00171,file_uploaded,2024-04-02,15
USR00171,search_performed,2024-04-03,16
USR00171,project_updated,2024-04-09,22
USR00171,project_updated,2024-04-10,23
USR00171,task_created,2024-04-15,28
USR00171,task_created,2024-04-16,29
USR00171,task_created,2024-04-29,42
USR00171,comment_added,2024-05-22,65
USR00172,signup,2023-10-16,0
USR00172,email_verified,2023-10-16,0
USR00172,profile_completed,2023-10-17,1
USR00172,first_project_created,2023-10-17,1
USR00172,search_performed,2023-10-19,3
USR00172,session_started,2023-10-22,6
USR00172,comment_added,2023-11-03,18
USR00172,comment_added,2023-11-05,20
USR00172,task_created,2023-11-15,30
USR00172,comment_added,2023-11-22,37
USR00172,session_started,2023-11-29,44
USR00172,project_updated,2023-11-30,45
USR00172,file_uploaded,2023-12-08,53
USR00173,signup,2024-05-30,0
USR00173,email_verified,2024-05-30,0
USR00173,profile_completed,2024-05-30,0
USR00173,first_project_created,2024-06-01,2
USR00173,first_task_created,2024-05-30,0
USR00173,invited_team_member,2024-06-03,4
USR00173,dashboard_viewed,2024-06-04,5
USR00173,report_generated,2024-06-21,22
USR00173,task_created,2024-05-31,1
USR00173,session_started,2024-06-01,2
USR00173,search_performed,2024-06-03,4
USR00173,session_started,2024-06-04,5
USR00173,search_performed,2024-06-05,6
USR00173,comment_added,2024-06-07,8
USR00173,search_performed,2024-06-08,9
USR00173,file_uploaded,2024-06-09,10
USR00173,comment_added,2024-06-13,14
USR00173,file_uploaded,2024-06-15,16
USR00173,project_updated,2024-06-17,18
USR00173,task_created,2024-06-18,19
USR00173,project_updated,2024-06-19,20
USR00173,comment_added,2024-06-20,21
USR00173,file_uploaded,2024-06-22,23
USR00173,search_performed,2024-06-23,24
USR00173,file_uploaded,2024-06-27,28
USR00174,signup,2023-05-17,0
USR00174,email_verified,2023-05-17,0
USR00174,profile_completed,2023-05-17,0
USR00174,first_project_created,2023-05-18,1
USR00174,dashboard_viewed,2023-05-22,5
USR00174,session_started,2023-05-21,4
USR00174,session_started,2023-05-27,10
USR00174,session_started,2023-06-06,20
USR00174,comment_added,2023-06-28,42
USR00174,session_started,2023-06-30,44
USR00174,session_started,2023-07-16,60
USR00174,task_created,2023-07-23,67
USR00175,signup,2023-08-11,0
USR00175,email_verified,2023-08-11,0
USR00175,profile_completed,2023-08-12,1
USR00175,first_task_created,2023-08-11,0
USR00175,integration_connected,2023-08-14,3
USR00175,dashboard_viewed,2023-08-14,3
USR00175,report_generated,2023-09-07,27
USR00175,plan_upgraded,2023-09-19,39
USR00175,search_performed,2023-08-12,1
USR00175,session_started,2023-08-14,3
USR00175,search_performed,2023-08-16,5
USR00175,project_updated,2023-08-19,8
USR00175,file_uploaded,2023-08-24,13
USR00175,search_performed,2023-08-26,15
USR00175,file_uploaded,2023-08-27,16
USR00175,session_started,2023-08-28,17
USR00175,session_started,2023-08-30,19
USR00175,project_updated,2023-09-05,25
USR00175,search_performed,2023-09-07,27
USR00175,file_uploaded,2023-09-09,29
USR00175,task_created,2023-09-10,30
USR00175,project_updated,2023-09-11,31
USR00175,search_performed,2023-09-12,32
USR00175,search_performed,2023-09-18,38
USR00175,session_started,2023-09-21,41
USR00175,comment_added,2023-09-22,42
USR00175,file_uploaded,2023-09-24,44
USR00175,comment_added,2023-10-08,58
USR00175,file_uploaded,2023-10-15,65
USR00175,file_uploaded,2023-10-17,67
USR00175,file_uploaded,2023-11-03,84
USR00175,project_updated,2023-11-07,88
USR00176,signup,2023-04-28,0
USR00176,profile_completed,2023-04-29,1
USR00176,first_project_created,2023-04-30,2
USR00176,invited_team_member,2023-05-05,7
USR00176,dashboard_viewed,2023-05-03,5
USR00176,project_updated,2023-05-01,3
USR00176,file_uploaded,2023-05-03,5
USR00176,comment_added,2023-05-07,9
USR00176,project_updated,2023-05-08,10
USR00176,search_performed,2023-05-09,11
USR00176,comment_added,2023-05-11,13
USR00176,project_updated,2023-05-12,14
USR00176,comment_added,2023-05-13,15
USR00176,session_started,2023-05-23,25
USR00176,comment_added,2023-06-02,35
USR00176,search_performed,2023-06-06,39
USR00176,session_started,2023-06-17,50
USR00176,search_performed,2023-06-19,52
USR00176,project_updated,2023-06-21,54
USR00176,file_uploaded,2023-07-03,66
USR00176,file_uploaded,2023-07-04,67
USR00176,comment_added,2023-07-13,76
USR00176,task_created,2023-07-15,78
USR00177,signup,2024-03-16,0
USR00177,email_verified,2024-03-16,0
USR00177,profile_completed,2024-03-17,1
USR00177,first_project_created,2024-03-17,1
USR00177,first_task_created,2024-03-18,2
USR00177,dashboard_viewed,2024-03-22,6
USR00177,upgrade_page_viewed,2024-04-09,24
USR00177,comment_added,2024-03-17,1
USR00177,comment_added,2024-03-18,2
USR00177,comment_added,2024-03-19,3
USR00177,comment_added,2024-03-21,5
USR00177,session_started,2024-03-22,6
USR00177,comment_added,2024-03-26,10
USR00177,file_uploaded,2024-03-27,11
USR00177,file_uploaded,2024-03-28,12
USR00177,project_updated,2024-03-30,14
USR00177,task_created,2024-03-31,15
USR00177,comment_added,2024-04-02,17
USR00177,search_performed,2024-04-03,18
USR00177,project_updated,2024-04-10,25
